beta1,beta2,beta_v,beta_z_infinity
0.264150943396,0.0125786163522,3.57232704403,0.588049965488
0.270440251572,0.0125786163522,3.47169811321,0.585610609848
0.276729559748,0.0125786163522,3.37106918239,0.58316704936
0.283018867925,0.0125786163522,3.27044025157,0.580719397102
0.289308176101,0.0125786163522,3.16981132075,0.578267766948
0.295597484277,0.0125786163522,3.06918238994,0.575812273547
0.301886792453,0.0125786163522,2.96855345912,0.573353032297
0.308176100629,0.0125786163522,2.8679245283,0.570890159331
0.314465408805,0.0125786163522,2.76729559748,0.568423771492
0.320754716981,0.0125786163522,2.66666666667,0.565953986312
0.327044025157,0.0125786163522,2.56603773585,0.563480921994
0.333333333333,0.0125786163522,2.46540880503,0.561004697383
0.339622641509,0.0125786163522,2.36477987421,0.558525431952
0.345911949686,0.0125786163522,2.2641509434,0.556043245772
0.352201257862,0.0125786163522,2.16352201258,0.553558259496
0.358490566038,0.0125786163522,2.06289308176,0.55107059433
0.364779874214,0.0125786163522,1.96226415094,0.548580372014
0.37106918239,0.0125786163522,1.86163522013,0.546087714799
0.377358490566,0.0125786163522,1.76100628931,0.543592745417
0.383647798742,0.0125786163522,1.66037735849,0.541095587067
0.389937106918,0.0125786163522,1.55974842767,0.538596363383
0.396226415094,0.0125786163522,1.45911949686,0.536095198414
0.40251572327,0.0125786163522,1.35849056604,0.533592216596
0.408805031447,0.0125786163522,1.25786163522,0.531087542731
0.415094339623,0.0125786163522,1.1572327044,0.528581301963
0.421383647799,0.0125786163522,1.05660377358,0.526073619749
0.427672955975,0.0125786163522,0.955974842767,0.523564621835
0.433962264151,0.0125786163522,0.85534591195,0.521054434236
0.440251572327,0.0125786163522,0.754716981132,0.518543183203
0.446540880503,0.0125786163522,0.654088050314,0.516030995204
0.452830188679,0.0125786163522,0.553459119497,0.513517996895
0.459119496855,0.0125786163522,0.452830188679,0.511004315096
0.465408805031,0.0125786163522,0.352201257862,0.508490076766
0.471698113208,0.0125786163522,0.251572327044,0.505975408975
0.477987421384,0.0125786163522,0.150943396226,0.503460438881
0.48427672956,0.0125786163522,0.0503144654088,0.500945293703
0.490566037736,0.0125786163522,-0.0503144654088,0.498430100694
0.496855345912,0.0125786163522,-0.150943396226,0.495914987119
