epsilon1,epsilon0,epsilon_z,beta1,beta_v,beta_z_infinity
2,2.1,0.1,0.715538847118,17.1892230576,1.84746953646
2,2.1,0.1,0.720551378446,17.0889724311,1.8461692696
2,2.1,0.1,0.725563909774,16.9887218045,1.84485994854
2,2.1,0.1,0.730576441103,16.8884711779,1.84354154487
2,2.1,0.1,0.735588972431,16.7882205514,1.84221403067
2,2.1,0.1,0.740601503759,16.6879699248,1.84087737856
2,2.1,0.1,0.745614035088,16.5877192982,1.83953156173
2,2.1,0.1,0.750626566416,16.4874686717,1.83817655391
2,2.1,0.1,0.755639097744,16.3872180451,1.83681232939
2,2.1,0.1,0.760651629073,16.2869674185,1.83543886307
2,2.1,0.1,0.765664160401,16.186716792,1.83405613041
2,2.1,0.1,0.770676691729,16.0864661654,1.8326641075
2,2.1,0.1,0.775689223058,15.9862155388,1.83126277103
2,2.1,0.1,0.780701754386,15.8859649123,1.82985209835
2,2.1,0.1,0.785714285714,15.7857142857,1.8284320674
2,2.1,0.1,0.790726817043,15.6854636591,1.82700265682
2,2.1,0.1,0.795739348371,15.5852130326,1.8255638459
2,2.1,0.1,0.800751879699,15.484962406,1.82411561459
2,2.1,0.1,0.805764411028,15.3847117794,1.82265794355
2,2.1,0.1,0.810776942356,15.2844611529,1.82119081414
2,2.1,0.1,0.815789473684,15.1842105263,1.81971420843
2,2.1,0.1,0.820802005013,15.0839598997,1.8182281092
2,2.1,0.1,0.825814536341,14.9837092732,1.81673249999
2,2.1,0.1,0.830827067669,14.8834586466,1.81522736509
2,2.1,0.1,0.835839598997,14.7832080201,1.81371268954
2,2.1,0.1,0.840852130326,14.6829573935,1.81218845916
2,2.1,0.1,0.845864661654,14.5827067669,1.81065466054
2,2.1,0.1,0.850877192982,14.4824561404,1.8091112811
2,2.1,0.1,0.855889724311,14.3822055138,1.80755830906
2,2.1,0.1,0.860902255639,14.2819548872,1.80599573344
2,2.1,0.1,0.865914786967,14.1817042607,1.80442354411
2,2.1,0.1,0.870927318296,14.0814536341,1.80284173181
2,2.1,0.1,0.875939849624,13.9812030075,1.80125028809
2,2.1,0.1,0.880952380952,13.880952381,1.79964920542
2,2.1,0.1,0.885964912281,13.7807017544,1.79803847712
2,2.1,0.1,0.890977443609,13.6804511278,1.79641809741
2,2.1,0.1,0.895989974937,13.5802005013,1.79478806142
2,2.1,0.1,0.901002506266,13.4799498747,1.7931483652
2,2.1,0.1,0.906015037594,13.3796992481,1.79149900573
2,2.1,0.1,0.911027568922,13.2794486216,1.78983998092
2,2.1,0.1,0.916040100251,13.179197995,1.78817128964
2,2.1,0.1,0.921052631579,13.0789473684,1.78649293172
2,2.1,0.1,0.926065162907,12.9786967419,1.78480490797
2,2.1,0.1,0.931077694236,12.8784461153,1.78310722018
2,2.1,0.1,0.936090225564,12.7781954887,1.78139987115
2,2.1,0.1,0.941102756892,12.6779448622,1.77968286466
2,2.1,0.1,0.946115288221,12.5776942356,1.77795620553
2,2.1,0.1,0.951127819549,12.477443609,1.77621989961
2,2.1,0.1,0.956140350877,12.3771929825,1.77447395379
2,2.1,0.1,0.961152882206,12.2769423559,1.77271837599
2,2.1,0.1,0.966165413534,12.1766917293,1.77095317521
2,2.1,0.1,0.971177944862,12.0764411028,1.76917836153
2,2.1,0.1,0.97619047619,11.9761904762,1.76739394607
2,2.1,0.1,0.981203007519,11.8759398496,1.76559994109
2,2.1,0.1,0.986215538847,11.7756892231,1.76379635993
2,2.1,0.1,0.991228070175,11.6754385965,1.76198321701
2,2.1,0.1,0.996240601504,11.5751879699,1.76016052792
2,2.1,0.1,1.00125313283,11.4749373434,1.75832830935
2,2.1,0.1,1.00626566416,11.3746867168,1.75648657913
2,2.1,0.1,1.01127819549,11.2744360902,1.75463535623
2,2.1,0.1,1.01629072682,11.1741854637,1.75277466079
2,2.1,0.1,1.02130325815,11.0739348371,1.7509045141
2,2.1,0.1,1.02631578947,10.9736842105,1.74902493863
2,2.1,0.1,1.0313283208,10.873433584,1.74713595802
2,2.1,0.1,1.03634085213,10.7731829574,1.7452375971
2,2.1,0.1,1.04135338346,10.6729323308,1.74332988189
2,2.1,0.1,1.04636591479,10.5726817043,1.74141283963
2,2.1,0.1,1.05137844612,10.4724310777,1.73948649874
2,2.1,0.1,1.05639097744,10.3721804511,1.73755088887
2,2.1,0.1,1.06140350877,10.2719298246,1.7356060409
2,2.1,0.1,1.0664160401,10.171679198,1.73365198692
2,2.1,0.1,1.07142857143,10.0714285714,1.73168876026
2,2.1,0.1,1.07644110276,9.97117794486,1.72971639549
2,2.1,0.1,1.08145363409,9.8709273183,1.72773492842
2,2.1,0.1,1.08646616541,9.77067669173,1.72574439612
2,2.1,0.1,1.09147869674,9.67042606516,1.72374483691
2,2.1,0.1,1.09649122807,9.5701754386,1.72173629037
2,2.1,0.1,1.1015037594,9.46992481203,1.71971879733
2,2.1,0.1,1.10651629073,9.36967418546,1.7176923999
2,2.1,0.1,1.11152882206,9.2694235589,1.71565714146
2,2.1,0.1,1.11654135338,9.16917293233,1.71361306667
2,2.1,0.1,1.12155388471,9.06892230576,1.71156022144
2,2.1,0.1,1.12656641604,8.9686716792,1.709498653
2,2.1,0.1,1.13157894737,8.86842105263,1.70742840982
2,2.1,0.1,1.1365914787,8.76817042607,1.70534954169
2,2.1,0.1,1.14160401003,8.6679197995,1.70326209965
2,2.1,0.1,1.14661654135,8.56766917293,1.70116613606
2,2.1,0.1,1.15162907268,8.46741854637,1.69906170455
2,2.1,0.1,1.15664160401,8.3671679198,1.69694886004
2,2.1,0.1,1.16165413534,8.26691729323,1.69482765874
2,2.1,0.1,1.16666666667,8.16666666667,1.69269815814
2,2.1,0.1,1.17167919799,8.0664160401,1.69056041702
2,2.1,0.1,1.17669172932,7.96616541353,1.68841449547
2,2.1,0.1,1.18170426065,7.86591478697,1.68626045483
2,2.1,0.1,1.18671679198,7.7656641604,1.68409835774
2,2.1,0.1,1.19172932331,7.66541353383,1.68192826813
2,2.1,0.1,1.19674185464,7.56516290727,1.67975025118
2,2.1,0.1,1.20175438596,7.4649122807,1.67756437339
2,2.1,0.1,1.20676691729,7.36466165414,1.67537070248
2,2.1,0.1,1.21177944862,7.26441102757,1.67316930749
2,2.1,0.1,1.21679197995,7.164160401,1.6709602587
2,2.1,0.1,1.22180451128,7.06390977444,1.66874362764
2,2.1,0.1,1.22681704261,6.96365914787,1.66651948712
2,2.1,0.1,1.23182957393,6.8634085213,1.66428791118
2,2.1,0.1,1.23684210526,6.76315789474,1.66204897512
2,2.1,0.1,1.24185463659,6.66290726817,1.65980275548
2,2.1,0.1,1.24686716792,6.5626566416,1.65754933001
2,2.1,0.1,1.25187969925,6.46240601504,1.65528877771
2,2.1,0.1,1.25689223058,6.36215538847,1.65302117879
2,2.1,0.1,1.2619047619,6.2619047619,1.65074661467
2,2.1,0.1,1.26691729323,6.16165413534,1.64846516796
2,2.1,0.1,1.27192982456,6.06140350877,1.6461769225
2,2.1,0.1,1.27694235589,5.96115288221,1.64388196326
2,2.1,0.1,1.28195488722,5.86090225564,1.64158037644
2,2.1,0.1,1.28696741855,5.76065162907,1.63927224938
2,2.1,0.1,1.29197994987,5.66040100251,1.63695767057
2,2.1,0.1,1.2969924812,5.56015037594,1.63463672965
2,2.1,0.1,1.30200501253,5.45989974937,1.6323095174
2,2.1,0.1,1.30701754386,5.35964912281,1.62997612572
2,2.1,0.1,1.31203007519,5.25939849624,1.62763664762
2,2.1,0.1,1.31704260652,5.15914786967,1.62529117721
2,2.1,0.1,1.32205513784,5.05889724311,1.62293980967
2,2.1,0.1,1.32706766917,4.95864661654,1.62058264129
2,2.1,0.1,1.3320802005,4.85839598997,1.61821976937
2,2.1,0.1,1.33709273183,4.75814536341,1.6158512923
2,2.1,0.1,1.34210526316,4.65789473684,1.61347730947
2,2.1,0.1,1.34711779449,4.55764411028,1.61109792132
2,2.1,0.1,1.35213032581,4.45739348371,1.60871322924
2,2.1,0.1,1.35714285714,4.35714285714,1.60632333566
2,2.1,0.1,1.36215538847,4.25689223058,1.60392834395
2,2.1,0.1,1.3671679198,4.15664160401,1.60152835845
2,2.1,0.1,1.37218045113,4.05639097744,1.59912348441
2,2.1,0.1,1.37719298246,3.95614035088,1.59671382804
2,2.1,0.1,1.38220551378,3.85588972431,1.59429949643
2,2.1,0.1,1.38721804511,3.75563909774,1.59188059756
2,2.1,0.1,1.39223057644,3.65538847118,1.58945724027
2,2.1,0.1,1.39724310777,3.55513784461,1.58702953428
2,2.1,0.1,1.4022556391,3.45488721805,1.5845975901
2,2.1,0.1,1.40726817043,3.35463659148,1.58216151908
2,2.1,0.1,1.41228070175,3.25438596491,1.57972143335
2,2.1,0.1,1.41729323308,3.15413533835,1.57727744583
2,2.1,0.1,1.42230576441,3.05388471178,1.57482967018
2,2.1,0.1,1.42731829574,2.95363408521,1.5723782208
2,2.1,0.1,1.43233082707,2.85338345865,1.56992321279
2,2.1,0.1,1.4373433584,2.75313283208,1.56746476195
2,2.1,0.1,1.44235588972,2.65288220551,1.56500298477
2,2.1,0.1,1.44736842105,2.55263157895,1.56253799836
2,2.1,0.1,1.45238095238,2.45238095238,1.56006992047
2,2.1,0.1,1.45739348371,2.35213032581,1.55759886946
2,2.1,0.1,1.46240601504,2.25187969925,1.55512496427
2,2.1,0.1,1.46741854637,2.15162907268,1.5526483244
2,2.1,0.1,1.47243107769,2.05137844612,1.55016906989
2,2.1,0.1,1.47744360902,1.95112781955,1.54768732131
2,2.1,0.1,1.48245614035,1.85087719298,1.54520319971
2,2.1,0.1,1.48746867168,1.75062656642,1.5427168266
2,2.1,0.1,1.49248120301,1.65037593985,1.54022832395
2,2.1,0.1,1.49749373434,1.55012531328,1.53773781416
2,2.1,0.1,1.50250626566,1.44987468672,1.53524542001
2,2.1,0.1,1.50751879699,1.34962406015,1.53275126467
2,2.1,0.1,1.51253132832,1.24937343358,1.53025547166
2,2.1,0.1,1.51754385965,1.14912280702,1.52775816482
2,2.1,0.1,1.52255639098,1.04887218045,1.52525946829
2,2.1,0.1,1.52756892231,0.948621553885,1.5227595065
2,2.1,0.1,1.53258145363,0.848370927318,1.52025840412
2,2.1,0.1,1.53759398496,0.748120300752,1.51775628606
2,2.1,0.1,1.54260651629,0.647869674185,1.51525327743
2,2.1,0.1,1.54761904762,0.547619047619,1.51274950351
2,2.1,0.1,1.55263157895,0.447368421053,1.51024508974
2,2.1,0.1,1.55764411028,0.347117794486,1.50774016169
2,2.1,0.1,1.5626566416,0.24686716792,1.50523484504
2,2.1,0.1,1.56766917293,0.146616541353,1.50272926553
2,2.1,0.1,1.57268170426,0.046365914787,1.50022354896
2,2.1,0.1,1.57769423559,-0.0538847117794,1.49771782116
2,2.1,0.1,1.58270676692,-0.154135338346,1.49521220797
2,2.1,0.1,1.58771929825,-0.254385964912,1.4927068352
2,2.1,0.1,1.59273182957,-0.354636591479,1.4902018286
2,2.1,0.1,1.5977443609,-0.454887218045,1.48769731386
2,2.1,0.1,1.60275689223,-0.555137844612,1.48519341657
2,2.1,0.1,1.60776942356,-0.655388471178,1.4826902622
2,2.1,0.1,1.61278195489,-0.755639097744,1.48018797606
2,2.1,0.1,1.61779448622,-0.855889724311,1.4776866833
2,2.1,0.1,1.62280701754,-0.956140350877,1.47518650885
2,2.1,0.1,1.62781954887,-1.05639097744,1.47268757743
2,2.1,0.1,1.6328320802,-1.15664160401,1.47019001352
2,2.1,0.1,1.63784461153,-1.25689223058,1.46769394131
2,2.1,0.1,1.64285714286,-1.35714285714,1.4651994847
2,2.1,0.1,1.64786967419,-1.45739348371,1.46270676727
2,2.1,0.1,1.65288220551,-1.55764411028,1.46021591224
2,2.1,0.1,1.65789473684,-1.65789473684,1.45772704248
2,2.1,0.1,1.66290726817,-1.75814536341,1.45524028044
2,2.1,0.1,1.6679197995,-1.85839598997,1.45275574818
2,2.1,0.1,1.67293233083,-1.95864661654,1.4502735673
2,2.1,0.1,1.67794486216,-2.05889724311,1.44779385893
2,2.1,0.1,1.68295739348,-2.15914786967,1.44531674372
2,2.1,0.1,1.68796992481,-2.25939849624,1.44284234181
2,2.1,0.1,1.69298245614,-2.35964912281,1.44037077279
2,2.1,0.1,1.69799498747,-2.45989974937,1.43790215572
2,2.1,0.1,1.7030075188,-2.56015037594,1.43543660905
2,2.1,0.1,1.70802005013,-2.66040100251,1.43297425064
2,2.1,0.1,1.71303258145,-2.76065162907,1.43051519773
2,2.1,0.1,1.71804511278,-2.86090225564,1.42805956692
2,2.1,0.1,1.72305764411,-2.96115288221,1.42560747411
2,2.1,0.1,1.72807017544,-3.06140350877,1.42315903455
2,2.1,0.1,1.73308270677,-3.16165413534,1.42071436277
2,2.1,0.1,1.7380952381,-3.2619047619,1.41827357255
2,2.1,0.1,1.74310776942,-3.36215538847,1.41583677695
2,2.1,0.1,1.74812030075,-3.46240601504,1.41340408824
2,2.1,0.1,1.75313283208,-3.5626566416,1.4109756179
2,2.1,0.1,1.75814536341,-3.66290726817,1.40855147661
2,2.1,0.1,1.76315789474,-3.76315789474,1.40613177422
2,2.1,0.1,1.76817042607,-3.8634085213,1.40371661974
2,2.1,0.1,1.77318295739,-3.96365914787,1.40130612129
2,2.1,0.1,1.77819548872,-4.06390977444,1.39890038614
2,2.1,0.1,1.78320802005,-4.164160401,1.39649952064
2,2.1,0.1,1.78822055138,-4.26441102757,1.39410363021
2,2.1,0.1,1.79323308271,-4.36466165414,1.39171281937
2,2.1,0.1,1.79824561404,-4.4649122807,1.38932719167
2,2.1,0.1,1.80325814536,-4.56516290727,1.38694684967
2,2.1,0.1,1.80827067669,-4.66541353383,1.38457189499
2,2.1,0.1,1.81328320802,-4.7656641604,1.38220242821
2,2.1,0.1,1.81829573935,-4.86591478697,1.37983854893
2,2.1,0.1,1.82330827068,-4.96616541353,1.37748035571
2,2.1,0.1,1.82832080201,-5.0664160401,1.37512794604
2,2.1,0.1,1.83333333333,-5.16666666667,1.3727814164
2,2.1,0.1,1.83834586466,-5.26691729323,1.37044086217
2,2.1,0.1,1.84335839599,-5.3671679198,1.36810637765
2,2.1,0.1,1.84837092732,-5.46741854637,1.36577805604
2,2.1,0.1,1.85338345865,-5.56766917293,1.36345598944
2,2.1,0.1,1.85839598997,-5.6679197995,1.36114026884
2,2.1,0.1,1.8634085213,-5.76817042607,1.35883098408
2,2.1,0.1,1.86842105263,-5.86842105263,1.35652822385
2,2.1,0.1,1.87343358396,-5.9686716792,1.35423207572
2,2.1,0.1,1.87844611529,-6.06892230576,1.35194262605
2,2.1,0.1,1.88345864662,-6.16917293233,1.34965996007
2,2.1,0.1,1.88847117794,-6.2694235589,1.34738416181
2,2.1,0.1,1.89348370927,-6.36967418546,1.34511531409
2,2.1,0.1,1.8984962406,-6.46992481203,1.34285349855
2,2.1,0.1,1.90350877193,-6.5701754386,1.34059879562
2,2.1,0.1,1.90852130326,-6.67042606516,1.33835128451
2,2.1,0.1,1.91353383459,-6.77067669173,1.33611104321
2,2.1,0.1,1.91854636591,-6.8709273183,1.33387814845
2,2.1,0.1,1.92355889724,-6.97117794486,1.33165267577
2,2.1,0.1,1.92857142857,-7.07142857143,1.32943469943
2,2.1,0.1,1.9335839599,-7.17167919799,1.32722429246
2,2.1,0.1,1.93859649123,-7.27192982456,1.32502152662
2,2.1,0.1,1.94360902256,-7.37218045113,1.32282647242
2,2.1,0.1,1.94862155388,-7.47243107769,1.3206391991
2,2.1,0.1,1.95363408521,-7.57268170426,1.31845977464
2,2.1,0.1,1.95864661654,-7.67293233083,1.31628826575
2,2.1,0.1,1.96365914787,-7.77318295739,1.31412473783
2,2.1,0.1,1.9686716792,-7.87343358396,1.31196925506
2,2.1,0.1,1.97368421053,-7.97368421053,1.30982188029
2,2.1,0.1,1.97869674185,-8.07393483709,1.30768267511
2,2.1,0.1,1.98370927318,-8.17418546366,1.30555169981
2,2.1,0.1,1.98872180451,-8.27443609023,1.30342901342
2,2.1,0.1,1.99373433584,-8.37468671679,1.30131467366
2,2.1,0.1,1.99874686717,-8.47493734336,1.29920873696
2,2.1,0.1,2.0037593985,-8.57518796992,1.29711125848
2,2.1,0.1,2.00877192982,-8.67543859649,1.29502229207
2,2.1,0.1,2.01378446115,-8.77568922306,1.29294189032
2,2.1,0.1,2.01879699248,-8.87593984962,1.29087010452
2,2.1,0.1,2.02380952381,-8.97619047619,1.28880698465
2,2.1,0.1,2.02882205514,-9.07644110276,1.28675257946
2,2.1,0.1,2.03383458647,-9.17669172932,1.28470693636
2,2.1,0.1,2.03884711779,-9.27694235589,1.28267010151
2,2.1,0.1,2.04385964912,-9.37719298246,1.28064211981
2,2.1,0.1,2.04887218045,-9.47744360902,1.27862303484
2,2.1,0.1,2.05388471178,-9.57769423559,1.27661288895
2,2.1,0.1,2.05889724311,-9.67794486216,1.2746117232
2,2.1,0.1,2.06390977444,-9.77819548872,1.27261957739
2,2.1,0.1,2.06892230576,-9.87844611529,1.27063649007
2,2.1,0.1,2.07393483709,-9.97869674185,1.26866249852
2,2.1,0.1,2.07894736842,-10.0789473684,1.26669763879
2,2.1,0.1,2.08395989975,-10.179197995,1.26474194565
2,2.1,0.1,2.08897243108,-10.2794486216,1.26279545267
2,2.1,0.1,2.09398496241,-10.3796992481,1.26085819216
2,2.1,0.1,2.09899749373,-10.4799498747,1.2589301952
2,2.1,0.1,2.10401002506,-10.5802005013,1.25701149167
2,2.1,0.1,2.10902255639,-10.6804511278,1.25510211022
2,2.1,0.1,2.11403508772,-10.7807017544,1.25320207828
2,2.1,0.1,2.11904761905,-10.880952381,1.25131142209
2,2.1,0.1,2.12406015038,-10.9812030075,1.2494301667
2,2.1,0.1,2.1290726817,-11.0814536341,1.24755833596
2,2.1,0.1,2.13408521303,-11.1817042607,1.24569595255
2,2.1,0.1,2.13909774436,-11.2819548872,1.24384303796
2,2.1,0.1,2.14411027569,-11.3822055138,1.24199961254
2,2.1,0.1,2.14912280702,-11.4824561404,1.24016569547
2,2.1,0.1,2.15413533835,-11.5827067669,1.23834130479
2,2.1,0.1,2.15914786967,-11.6829573935,1.23652645739
2,2.1,0.1,2.164160401,-11.7832080201,1.23472116903
2,2.1,0.1,2.16917293233,-11.8834586466,1.23292545437
2,2.1,0.1,2.17418546366,-11.9837092732,1.23113932694
2,2.1,0.1,2.17919799499,-12.0839598997,1.22936279917
2,2.1,0.1,2.18421052632,-12.1842105263,1.2275958824
2,2.1,0.1,2.18922305764,-12.2844611529,1.22583858689
2,2.1,0.1,2.19423558897,-12.3847117794,1.22409092182
2,2.1,0.1,2.1992481203,-12.484962406,1.22235289533
2,2.1,0.1,2.20426065163,-12.5852130326,1.22062451448
2,2.1,0.1,2.20927318296,-12.6854636591,1.21890578529
2,2.1,0.1,2.21428571429,-12.7857142857,1.21719671278
2,2.1,0.1,2.21929824561,-12.8859649123,1.21549730091
2,2.1,0.1,2.22431077694,-12.9862155388,1.21380755265
2,2.1,0.1,2.22932330827,-13.0864661654,1.21212746998
2,2.1,0.1,2.2343358396,-13.186716792,1.21045705387
2,2.1,0.1,2.23934837093,-13.2869674185,1.20879630433
2,2.1,0.1,2.24436090226,-13.3872180451,1.20714522041
2,2.1,0.1,2.24937343358,-13.4874686717,1.20550380018
2,2.1,0.1,2.25438596491,-13.5877192982,1.20387204079
2,2.1,0.1,2.25939849624,-13.6879699248,1.20224993844
2,2.1,0.1,2.26441102757,-13.7882205514,1.20063748844
2,2.1,0.1,2.2694235589,-13.8884711779,1.19903468517
2,2.1,0.1,2.27443609023,-13.9887218045,1.19744152212
2,2.1,0.1,2.27944862155,-14.0889724311,1.19585799188
2,2.1,0.1,2.28446115288,-14.1892230576,1.19428408619
2,2.1,0.1,2.28947368421,-14.2894736842,1.19271979592
2,2.1,0.1,2.29448621554,-14.3897243108,1.19116511109
2,2.1,0.1,2.29949874687,-14.4899749373,1.1896200209
2,2.1,0.1,2.3045112782,-14.5902255639,1.18808451368
2,2.1,0.1,2.30952380952,-14.6904761905,1.186558577
2,2.1,0.1,2.31453634085,-14.790726817,1.18504219761
2,2.1,0.1,2.31954887218,-14.8909774436,1.18353536145
2,2.1,0.1,2.32456140351,-14.9912280702,1.18203805371
2,2.1,0.1,2.32957393484,-15.0914786967,1.18055025881
2,2.1,0.1,2.33458646617,-15.1917293233,1.17907196042
2,2.1,0.1,2.33959899749,-15.2919799499,1.17760314145
2,2.1,0.1,2.34461152882,-15.3922305764,1.17614378411
2,2.1,0.1,2.34962406015,-15.492481203,1.17469386987
2,2.1,0.1,2.35463659148,-15.5927318296,1.17325337953
2,2.1,0.1,2.35964912281,-15.6929824561,1.17182229315
2,2.1,0.1,2.36466165414,-15.7932330827,1.17040059015
2,2.1,0.1,2.36967418546,-15.8934837093,1.16898824927
2,2.1,0.1,2.37468671679,-15.9937343358,1.1675852486
2,2.1,0.1,2.37969924812,-16.0939849624,1.16619156557
2,2.1,0.1,2.38471177945,-16.194235589,1.16480717699
2,2.1,0.1,2.38972431078,-16.2944862155,1.16343205906
2,2.1,0.1,2.39473684211,-16.3947368421,1.16206618736
2,2.1,0.1,2.39974937343,-16.4949874687,1.16070953687
2,2.1,0.1,2.40476190476,-16.5952380952,1.15936208201
2,2.1,0.1,2.40977443609,-16.6954887218,1.1580237966
2,2.1,0.1,2.41478696742,-16.7957393484,1.15669465392
2,2.1,0.1,2.41979949875,-16.8959899749,1.15537462669
2,2.1,0.1,2.42481203008,-16.9962406015,1.1540636871
2,2.1,0.1,2.4298245614,-17.0964912281,1.15276180682
2,2.1,0.1,2.43483709273,-17.1967418546,1.15146895698
2,2.1,0.1,2.43984962406,-17.2969924812,1.15018510825
2,2.1,0.1,2.44486215539,-17.3972431078,1.14891023077
2,2.1,0.1,2.44987468672,-17.4974937343,1.14764429422
2,2.1,0.1,2.45488721805,-17.5977443609,1.14638726781
2,2.1,0.1,2.45989974937,-17.6979949875,1.14513912029
2,2.1,0.1,2.4649122807,-17.798245614,1.14389981997
2,2.1,0.1,2.46992481203,-17.8984962406,1.14266933473
2,2.1,0.1,2.47493734336,-17.9987468672,1.14144763199
2,2.1,0.1,2.47994987469,-18.0989974937,1.14023467881
2,2.1,0.1,2.48496240602,-18.1992481203,1.13903044182
2,2.1,0.1,2.48997493734,-18.2994987469,1.13783488724
2,2.1,0.1,2.49498746867,-18.3997493734,1.13664798095
2,2.1,0.1,2.5,-18.5,1.13546968842
5,5.1,0.1,0.5,51.5,1.99421017167
5,5.1,0.1,0.505012531328,51.2493734336,1.99406410245
5,5.1,0.1,0.510025062657,50.9987468672,1.99391437069
5,5.1,0.1,0.515037593985,50.7481203008,1.9937608857
5,5.1,0.1,0.520050125313,50.4974937343,1.99360355462
5,5.1,0.1,0.525062656642,50.2468671679,1.99344228233
5,5.1,0.1,0.53007518797,49.9962406015,1.99327697146
5,5.1,0.1,0.535087719298,49.7456140351,1.99310752227
5,5.1,0.1,0.540100250627,49.4949874687,1.99293383263
5,5.1,0.1,0.545112781955,49.2443609023,1.99275579799
5,5.1,0.1,0.550125313283,48.9937343358,1.99257331129
5,5.1,0.1,0.555137844612,48.7431077694,1.99238626289
5,5.1,0.1,0.56015037594,48.492481203,1.99219454058
5,5.1,0.1,0.565162907268,48.2418546366,1.99199802944
5,5.1,0.1,0.570175438596,47.9912280702,1.99179661186
5,5.1,0.1,0.575187969925,47.7406015038,1.99159016741
5,5.1,0.1,0.580200501253,47.4899749373,1.99137857283
5,5.1,0.1,0.585213032581,47.2393483709,1.99116170193
5,5.1,0.1,0.59022556391,46.9887218045,1.99093942558
5,5.1,0.1,0.595238095238,46.7380952381,1.99071161158
5,5.1,0.1,0.600250626566,46.4874686717,1.99047812464
5,5.1,0.1,0.605263157895,46.2368421053,1.99023882629
5,5.1,0.1,0.610275689223,45.9862155388,1.98999357484
5,5.1,0.1,0.615288220551,45.7355889724,1.98974222527
5,5.1,0.1,0.62030075188,45.484962406,1.98948462922
5,5.1,0.1,0.625313283208,45.2343358396,1.98922063486
5,5.1,0.1,0.630325814536,44.9837092732,1.98895008684
5,5.1,0.1,0.635338345865,44.7330827068,1.98867282623
5,5.1,0.1,0.640350877193,44.4824561404,1.98838869045
5,5.1,0.1,0.645363408521,44.2318295739,1.98809751315
5,5.1,0.1,0.65037593985,43.9812030075,1.9877991242
5,5.1,0.1,0.655388471178,43.7305764411,1.98749334955
5,5.1,0.1,0.660401002506,43.4799498747,1.98718001121
5,5.1,0.1,0.665413533835,43.2293233083,1.98685892712
5,5.1,0.1,0.670426065163,42.9786967419,1.98652991111
5,5.1,0.1,0.675438596491,42.7280701754,1.9861927728
5,5.1,0.1,0.68045112782,42.477443609,1.98584731752
5,5.1,0.1,0.685463659148,42.2268170426,1.98549334623
5,5.1,0.1,0.690476190476,41.9761904762,1.98513065543
5,5.1,0.1,0.695488721805,41.7255639098,1.9847590371
5,5.1,0.1,0.700501253133,41.4749373434,1.98437827859
5,5.1,0.1,0.705513784461,41.2243107769,1.98398816255
5,5.1,0.1,0.710526315789,40.9736842105,1.98358846681
5,5.1,0.1,0.715538847118,40.7230576441,1.98317896436
5,5.1,0.1,0.720551378446,40.4724310777,1.9827594232
5,5.1,0.1,0.725563909774,40.2218045113,1.98232960629
5,5.1,0.1,0.730576441103,39.9711779449,1.98188927144
5,5.1,0.1,0.735588972431,39.7205513784,1.98143817123
5,5.1,0.1,0.740601503759,39.469924812,1.98097605293
5,5.1,0.1,0.745614035088,39.2192982456,1.98050265839
5,5.1,0.1,0.750626566416,38.9686716792,1.98001772399
5,5.1,0.1,0.755639097744,38.7180451128,1.97952098049
5,5.1,0.1,0.760651629073,38.4674185464,1.979012153
5,5.1,0.1,0.765664160401,38.2167919799,1.97849096088
5,5.1,0.1,0.770676691729,37.9661654135,1.97795711761
5,5.1,0.1,0.775689223058,37.7155388471,1.97741033074
5,5.1,0.1,0.780701754386,37.4649122807,1.97685030182
5,5.1,0.1,0.785714285714,37.2142857143,1.97627672625
5,5.1,0.1,0.790726817043,36.9636591479,1.97568929327
5,5.1,0.1,0.795739348371,36.7130325815,1.9750876858
5,5.1,0.1,0.800751879699,36.462406015,1.97447158042
5,5.1,0.1,0.805764411028,36.2117794486,1.97384064725
5,5.1,0.1,0.810776942356,35.9611528822,1.97319454988
5,5.1,0.1,0.815789473684,35.7105263158,1.97253294529
5,5.1,0.1,0.820802005013,35.4598997494,1.97185548377
5,5.1,0.1,0.825814536341,35.209273183,1.97116180883
5,5.1,0.1,0.830827067669,34.9586466165,1.97045155718
5,5.1,0.1,0.835839598997,34.7080200501,1.96972435859
5,5.1,0.1,0.840852130326,34.4573934837,1.96897983586
5,5.1,0.1,0.845864661654,34.2067669173,1.96821760473
5,5.1,0.1,0.850877192982,33.9561403509,1.96743727385
5,5.1,0.1,0.855889724311,33.7055137845,1.96663844471
5,5.1,0.1,0.860902255639,33.454887218,1.96582071156
5,5.1,0.1,0.865914786967,33.2042606516,1.96498366138
5,5.1,0.1,0.870927318296,32.9536340852,1.96412687381
5,5.1,0.1,0.875939849624,32.7030075188,1.96324992117
5,5.1,0.1,0.880952380952,32.4523809524,1.96235236832
5,5.1,0.1,0.885964912281,32.201754386,1.96143377271
5,5.1,0.1,0.890977443609,31.9511278195,1.96049368434
5,5.1,0.1,0.895989974937,31.7005012531,1.95953164568
5,5.1,0.1,0.901002506266,31.4498746867,1.95854719172
5,5.1,0.1,0.906015037594,31.1992481203,1.95753984995
5,5.1,0.1,0.911027568922,30.9486215539,1.95650914031
5,5.1,0.1,0.916040100251,30.6979949875,1.95545457525
5,5.1,0.1,0.921052631579,30.4473684211,1.95437565973
5,5.1,0.1,0.926065162907,30.1967418546,1.9532718912
5,5.1,0.1,0.931077694236,29.9461152882,1.9521427597
5,5.1,0.1,0.936090225564,29.6954887218,1.95098774784
