architecture,input_bit,beta1,expected_output_bit,time,beta_virtual,target_output_beta,output_excited_population,output_beta_effective,decoded_output_bit,is_correct,drive_power
floquet_buffered_three_qubit,0,1.0,1,3.75,101.5,1.9999607626096199,0.458392017758161,1.6681770776848974,1,True,0.00014424765061448526
floquet_buffered_three_qubit,0,1.0,1,3.9,101.5,1.9999607626096199,0.45827240947175,1.6729948678392388,1,True,0.0001458410416846366
floquet_buffered_three_qubit,0,1.0,1,4.05,101.5,1.9999607626096199,0.4581556766588876,1.6776970214616667,1,True,0.00013219819128340205
floquet_buffered_three_qubit,0,1.0,1,4.2,101.5,1.9999607626096199,0.4580417434104306,1.6822865833277407,1,True,0.00010458609568554264
floquet_buffered_three_qubit,0,1.0,1,4.35,101.5,1.9999607626096199,0.45793053521675875,1.6867665425533709,1,True,6.542746934163902e-05
floquet_buffered_three_qubit,0,1.0,1,4.5,101.5,1.9999607626096199,0.4578219788849061,1.691139835902054,1,True,1.810660781280719e-05
floquet_buffered_three_qubit,0,1.0,1,4.6499999999999995,101.5,1.9999607626096199,0.45771600246672367,1.6954093506492565,1,True,-3.330453349068298e-05
floquet_buffered_three_qubit,0,1.0,1,4.8,101.5,1.9999607626096199,0.45761253519670675,1.6995779270589022,1,True,-8.437793152791731e-05
floquet_buffered_three_qubit,0,1.0,1,4.95,101.5,1.9999607626096199,0.45751150744990915,1.7036483600518226,1,True,-0.00013069264965183907
floquet_buffered_three_qubit,0,1.0,1,5.1,101.5,1.9999607626096199,0.4574128507259608,1.7076233998236008,1,True,-0.00016820170084831104
floquet_buffered_three_qubit,0,1.0,1,5.25,101.5,1.9999607626096199,0.457316497663007,1.711505751257612,1,True,-0.00019357414030633015
floquet_buffered_three_qubit,0,1.0,1,5.3999999999999995,101.5,1.9999607626096199,0.457222382082714,1.7152980720869326,1,True,-0.00020448456227940422
floquet_buffered_three_qubit,0,1.0,1,5.55,101.5,1.9999607626096199,0.4571304390679945,1.7190029697380882,1,True,-0.00019982461893686105
floquet_buffered_three_qubit,0,1.0,1,5.7,101.5,1.9999607626096199,0.45704060505544014,1.7226229975824026,1,True,-0.00017981464817707656
floquet_buffered_three_qubit,0,1.0,1,5.85,101.5,1.9999607626096199,0.4569528179456701,1.726160650465384,1,True,-0.00014600165433126526
floquet_buffered_three_qubit,0,1.0,1,6.0,101.5,1.9999607626096199,0.4568670172189556,1.7296183600235508,1,True,-0.00010113882584258363
floquet_buffered_three_qubit,0,1.0,1,6.1499999999999995,101.5,1.9999607626096199,0.4567831440398125,1.7329984904458267,1,True,-4.895284394047447e-05
floquet_buffered_three_qubit,0,1.0,1,6.3,101.5,1.9999607626096199,0.4567011413392805,1.7363033351343717,1,True,6.182458509895409e-06
floquet_buffered_three_qubit,0,1.0,1,6.45,101.5,1.9999607626096199,0.45662095386346213,1.7395351147255693,1,True,5.9636654272215354e-05
floquet_buffered_three_qubit,0,1.0,1,6.6,101.5,1.9999607626096199,0.45654252817968455,1.7426959768195274,1,True,0.00010694002703075779
floquet_buffered_three_qubit,0,1.0,1,6.75,101.5,1.9999607626096199,0.4564658126363151,1.7457879975784414,1,True,0.00014418653132652914
floquet_buffered_three_qubit,0,1.0,1,6.8999999999999995,101.5,1.9999607626096199,0.4563907572787847,1.7488131850911348,1,True,0.00016838290654656236
floquet_buffered_three_qubit,0,1.0,1,7.05,101.5,1.9999607626096199,0.4563173137104031,1.7517734849642568,1,True,0.00017770964997637756
floquet_buffered_three_qubit,0,1.0,1,7.199999999999999,101.5,1.9999607626096199,0.4562454349332153,1.754670786719579,1,True,0.00017167145277027134
floquet_buffered_three_qubit,0,1.0,1,7.35,101.5,1.9999607626096199,0.45617507516857836,1.7575069310103713,1,True,0.00015112550212298504
floquet_buffered_three_qubit,0,1.0,1,7.5,101.5,1.9999607626096199,0.456106189673487,1.7602837170108505,1,True,0.00011818829616764344
floquet_buffered_three_qubit,0,1.0,1,7.6499999999999995,101.5,1.9999607626096199,0.45603873457013183,1.7630029092737765,1,True,7.603256469635945e-05
floquet_buffered_three_qubit,0,1.0,1,7.8,101.5,1.9999607626096199,0.4559726667043733,1.7656662434238042,1,True,2.859442526588543e-05
floquet_buffered_three_qubit,0,1.0,1,7.949999999999999,101.5,1.9999607626096199,0.45590794354664566,1.7682754301415884,1,True,-1.9783037667727478e-05
floquet_buffered_three_qubit,0,1.0,1,8.1,101.5,1.9999607626096199,0.4558445231460215,1.7708321570055914,1,True,-6.473986399027775e-05
floquet_buffered_three_qubit,0,1.0,1,8.25,101.5,1.9999607626096199,0.45578236414358947,1.7733380879433076,1,True,-0.00010229129805903625
floquet_buffered_three_qubit,0,1.0,1,8.4,101.5,1.9999607626096199,0.4557214258410131,1.775794860457991,1,True,-0.00012918939658392291
floquet_buffered_three_qubit,0,1.0,1,8.549999999999999,101.5,1.9999607626096199,0.4556616683266659,1.7782040805340906,1,True,-0.00014322384568438504
floquet_buffered_three_qubit,0,1.0,1,8.7,101.5,1.9999607626096199,0.45560305264403883,1.7805673158379793,1,True,-0.00014343448776877563
floquet_buffered_three_qubit,0,1.0,1,8.85,101.5,1.9999607626096199,0.4555455409882515,1.7828860877851604,1,True,-0.00013021366718530606
floquet_buffered_three_qubit,0,1.0,1,9.0,101.5,1.9999607626096199,0.4554890969117935,1.7851618632346395,1,True,-0.00010528478893177197
floquet_buffered_three_qubit,0,1.0,1,9.15,101.5,1.9999607626096199,0.4554336855182673,1.7873960466665786,1,True,-7.155425567434194e-05
floquet_buffered_three_qubit,0,1.0,1,9.299999999999999,101.5,1.9999607626096199,0.45537927362270064,1.7895899737073313,1,True,-3.284646749429841e-05
floquet_buffered_three_qubit,0,1.0,1,9.45,101.5,1.9999607626096199,0.45532582986231446,1.7917449066519886,1,True,6.4556217086626636e-06
floquet_buffered_three_qubit,0,1.0,1,9.6,101.5,1.9999607626096199,0.4552733247351145,1.7938620328971326,1,True,4.1830889606419404e-05
floquet_buffered_three_qubit,0,1.0,1,9.75,101.5,1.9999607626096199,0.45522173055430337,1.7959424667683501,1,True,6.905930714918445e-05
floquet_buffered_three_qubit,0,1.0,1,9.9,101.5,1.9999607626096199,0.45517102133652093,1.7979872540166533,1,True,8.463597001747095e-05
floquet_buffered_three_qubit,0,1.0,1,10.049999999999999,101.5,1.9999607626096199,0.4551211726147016,1.7999973793556505,1,True,8.611870456154546e-05
floquet_buffered_three_qubit,0,1.0,1,10.2,101.5,1.9999607626096199,0.4550721611932336,1.8019737763265564,1,True,7.237540994766397e-05
floquet_buffered_three_qubit,0,1.0,1,10.35,101.5,1.9999607626096199,0.4550239648650697,1.8039173386989842,1,True,4.3708797024950795e-05
floquet_buffered_three_qubit,0,1.0,1,10.5,101.5,1.9999607626096199,0.4549765621142298,1.8058289324622128,1,True,1.8492760337565844e-06
floquet_buffered_three_qubit,0,1.0,1,10.65,101.5,1.9999607626096199,0.45492993182868197,1.807709407399414,1,True,-5.0180396189880264e-05
floquet_buffered_three_qubit,0,1.0,1,10.799999999999999,101.5,1.9999607626096199,0.45488405304744645,1.809559607282978,1,True,-0.00010831394611772018
floquet_buffered_three_qubit,0,1.0,1,10.95,101.5,1.9999607626096199,0.45483890476328215,1.8113803778294513,1,True,-0.00016778106593770943
floquet_buffered_three_qubit,0,1.0,1,11.1,101.5,1.9999607626096199,0.45479446580044663,1.813172571627537,1,True,-0.00022350801688395306
floquet_buffered_three_qubit,0,1.0,1,11.25,101.5,1.9999607626096199,0.4547507147758594,1.814937049703003,1,True,-0.0002705469937613735
floquet_buffered_three_qubit,0,1.0,1,11.4,101.5,1.9999607626096199,0.45470763013773013,1.8166746799594928,1,True,-0.00030450109430576523
floquet_buffered_three_qubit,0,1.0,1,11.549999999999999,101.5,1.9999607626096199,0.45466519027949664,1.8183863325818657,1,True,-0.00032191316230586727
floquet_buffered_three_qubit,0,1.0,1,11.7,101.5,1.9999607626096199,0.4546233737974131,1.8200728696454145,1,True,-0.0003205825566294218
floquet_buffered_three_qubit,0,1.0,1,11.85,101.5,1.9999607626096199,0.45458215968500293,1.8217351372706174,1,True,-0.0002997831436558491
floquet_buffered_three_qubit,0,1.0,1,12.0,101.5,1.9999607626096199,0.4545415276563754,1.823373952579769,1,True,-0.0002603611828349759
floquet_buffered_three_qubit,0,1.0,1,12.15,101.5,1.9999607626096199,0.4545014584151844,1.8249900928450071,1,True,-0.00020469812191752052
floquet_buffered_three_qubit,0,1.0,1,12.299999999999999,101.5,1.9999607626096199,0.454461933935064,1.8265842841726483,1,True,-0.00013653654429586666
floquet_buffered_three_qubit,0,1.0,1,12.45,101.5,1.9999607626096199,0.45442293766105135,1.8281571933736678,1,True,-6.067985786952858e-05
floquet_buffered_three_qubit,0,1.0,1,12.6,101.5,1.9999607626096199,0.4543844546600058,1.829709421890963,1,True,1.7408895019071318e-05
floquet_buffered_three_qubit,0,1.0,1,12.75,101.5,1.9999607626096199,0.4543464716967718,1.8312415027215152,1,True,9.207408353746938e-05
floquet_buffered_three_qubit,0,1.0,1,12.9,101.5,1.9999607626096199,0.4543089771522718,1.832753903714526,1,True,0.00015795504018484247
floquet_buffered_three_qubit,0,1.0,1,13.049999999999999,101.5,1.9999607626096199,0.4542719608909073,1.8342470329148115,1,True,0.0002104460929751163
floquet_buffered_three_qubit,0,1.0,1,13.2,101.5,1.9999607626096199,0.45423541402863704,1.835721247913287,1,True,0.0002460854308446824
floquet_buffered_three_qubit,0,1.0,1,13.35,101.5,1.9999607626096199,0.4541993286443137,1.8371768674871907,1,True,0.0002628370033534327
floquet_buffered_three_qubit,0,1.0,1,13.5,101.5,1.9999607626096199,0.4541636973926454,1.838614187209763,1,True,0.0002602383955584199
floquet_buffered_three_qubit,0,1.0,1,13.65,101.5,1.9999607626096199,0.4541285132414509,1.8400334900472426,1,True,0.000239412004877489
floquet_buffered_three_qubit,0,1.0,1,13.799999999999999,101.5,1.9999607626096199,0.4540937690711333,1.8414350625149103,1,True,0.00020293556860400961
floquet_buffered_three_qubit,0,1.0,1,13.95,101.5,1.9999607626096199,0.4540594574555726,1.842819203515802,1,True,0.00015459234075717654
floquet_buffered_three_qubit,0,1.0,1,14.1,101.5,1.9999607626096199,0.4540255704154599,1.8441862342918482,1,True,9.90229524587063e-05
floquet_buffered_three_qubit,0,1.0,1,14.25,101.5,1.9999607626096199,0.4539920993120933,1.8455365027093091,1,True,4.131196714329572e-05
floquet_buffered_three_qubit,0,1.0,1,14.399999999999999,101.5,1.9999607626096199,0.45395903478829275,1.8468703856435489,1,True,-1.3459969151118305e-05
floquet_buffered_three_qubit,0,1.0,1,14.549999999999999,101.5,1.9999607626096199,0.4539263670146548,1.8481882790458075,1,True,-6.0656277398765616e-05
floquet_buffered_three_qubit,0,1.0,1,14.7,101.5,1.9999607626096199,0.4538940857480953,1.849490595582029,1,True,-9.648935444547275e-05
floquet_buffered_three_qubit,0,1.0,1,14.85,101.5,1.9999607626096199,0.4538621803546307,1.8507777637142768,1,True,-0.00011835327871584361
floquet_buffered_three_qubit,0,1.0,1,15.0,101.5,1.9999607626096199,0.4538306405098098,1.852050199442915,1,True,-0.0001250509977091307
floquet_buffered_three_qubit,0,1.0,1,15.149999999999999,101.5,1.9999607626096199,0.4537994563548759,1.8533083000050568,1,True,-0.00011690021270639583
floquet_buffered_three_qubit,0,1.0,1,15.299999999999999,101.5,1.9999607626096199,0.4537686187327711,1.8545524343514324,1,True,-9.570049705950373e-05
floquet_buffered_three_qubit,0,1.0,1,15.45,101.5,1.9999607626096199,0.4537381196375944,1.8557829250107245,1,True,-6.455734460639493e-05
floquet_buffered_three_qubit,0,1.0,1,15.6,101.5,1.9999607626096199,0.45370795237714984,1.8570000415284122,1,True,-2.758356510306775e-05
floquet_buffered_three_qubit,0,1.0,1,15.75,101.5,1.9999607626096199,0.4536781117079339,1.8582039950171958,1,True,1.0502381209685867e-05
floquet_buffered_three_qubit,0,1.0,1,15.899999999999999,101.5,1.9999607626096199,0.4536485938435058,1.8593949378157586,1,True,4.4841494746430185e-05
floquet_buffered_three_qubit,0,1.0,1,16.05,101.5,1.9999607626096199,0.4536193963987563,1.8605729657339578,1,True,7.091384675234542e-05
floquet_buffered_three_qubit,0,1.0,1,16.2,101.5,1.9999607626096199,0.45359051821744223,1.8617381250081426,1,True,8.498742864433681e-05
floquet_buffered_three_qubit,0,1.0,1,16.349999999999998,101.5,1.9999607626096199,0.45356195905896535,1.8628904249362928,1,True,8.448838264586418e-05
floquet_buffered_three_qubit,0,1.0,1,16.5,101.5,1.9999607626096199,0.4535337192873478,1.8640298504253794,1,True,6.826021756743457e-05
floquet_buffered_three_qubit,0,1.0,1,16.65,101.5,1.9999607626096199,0.4535057994909104,1.8651563773356579,1,True,3.668738658631409e-05
floquet_buffered_three_qubit,0,1.0,1,16.8,101.5,1.9999607626096199,0.45347820008920275,1.8662699883403144,1,True,-8.325972218596323e-06
floquet_buffered_three_qubit,0,1.0,1,16.95,101.5,1.9999607626096199,0.45345092100706985,1.8673706860771917,1,True,-6.351303257002937e-05
floquet_buffered_three_qubit,0,1.0,1,17.099999999999998,101.5,1.9999607626096199,0.45342396137089486,1.8684585054064728,1,True,-0.00012452347402469162
floquet_buffered_three_qubit,0,1.0,1,17.25,101.5,1.9999607626096199,0.45339731930890875,1.8695335214699116,1,True,-0.00018629587758813314
floquet_buffered_three_qubit,0,1.0,1,17.4,101.5,1.9999607626096199,0.4533709918303023,1.870595854570757,1,True,-0.0002434920040993001
floquet_buffered_three_qubit,0,1.0,1,17.55,101.5,1.9999607626096199,0.4533449748830484,1.871645667842674,1,True,-0.0002909590288607373
floquet_buffered_three_qubit,0,1.0,1,17.7,101.5,1.9999607626096199,0.45331926356541985,1.8726831587166008,1,True,-0.00032418062528341535
floquet_buffered_three_qubit,0,1.0,1,17.849999999999998,101.5,1.9999607626096199,0.45329385197868716,1.8737085648661558,1,True,-0.00033968143168117663
floquet_buffered_three_qubit,0,1.0,1,18.0,101.5,1.9999607626096199,0.45326873371704335,1.8747221444396696,1,True,-0.00033535336096976334
floquet_buffered_three_qubit,0,1.0,1,18.15,101.5,1.9999607626096199,0.4532439024049941,1.8757241543756722,1,True,-0.0003106722240826629
floquet_buffered_three_qubit,0,1.0,1,18.3,101.5,1.9999607626096199,0.45321935178809947,1.8767148467408405,1,True,-0.0002667814920966756
floquet_buffered_three_qubit,0,1.0,1,18.45,101.5,1.9999607626096199,0.45319507617337995,1.8776944509575546,1,True,-0.00020643013316218122
floquet_buffered_three_qubit,0,1.0,1,18.599999999999998,101.5,1.9999607626096199,0.4531710707650895,1.8786631602528563,1,True,-0.00013376743034068837
floquet_buffered_three_qubit,0,1.0,1,18.75,101.5,1.9999607626096199,0.4531473318671092,1.8796211234891447,1,True,-5.4006618389630156e-05
floquet_buffered_three_qubit,0,1.0,1,18.9,101.5,1.9999607626096199,0.4531238570689238,1.8805684376569856,1,True,2.7016620765312208e-05
floquet_buffered_three_qubit,0,1.0,1,19.05,101.5,1.9999607626096199,0.45310064531302735,1.881505145152564,1,True,0.00010334599212794286
floquet_buffered_three_qubit,0,1.0,1,19.2,101.5,1.9999607626096199,0.4530776967447779,1.8824312398343885,1,True,0.00016942059440202282
floquet_buffered_three_qubit,0,1.0,1,19.349999999999998,101.5,1.9999607626096199,0.45305501257777014,1.8833466724541603,1,True,0.000220554310175066
floquet_buffered_three_qubit,0,1.0,1,19.5,101.5,1.9999607626096199,0.4530325948347896,1.8842513611090397,1,True,0.000253333567774513
floquet_buffered_three_qubit,0,1.0,1,19.65,101.5,1.9999607626096199,0.4530104459796576,1.8851452060977454,1,True,0.0002658941540243075
floquet_buffered_three_qubit,0,1.0,1,19.8,101.5,1.9999607626096199,0.4529885685673914,1.8860281040383147,1,True,0.0002580576987938052
floquet_buffered_three_qubit,0,1.0,1,19.95,101.5,1.9999607626096199,0.45296696487389354,1.8868999628127114,1,True,0.00023131765197104647
floquet_buffered_three_qubit,0,1.0,1,20.099999999999998,101.5,1.9999607626096199,0.45294563654781145,1.8877607156174572,1,True,0.00018868040832238468
floquet_buffered_three_qubit,0,1.0,1,20.25,101.5,1.9999607626096199,0.4529245843531931,1.888610331350576,1,True,0.00013438261343315727
floquet_buffered_three_qubit,0,1.0,1,20.4,101.5,1.9999607626096199,0.45290380794392515,1.8894488237163034,1,True,7.35086174871273e-05
floquet_buffered_three_qubit,0,1.0,1,20.55,101.5,1.9999607626096199,0.45288330577182734,1.8902762549360597,1,True,1.154406944810995e-05
floquet_buffered_three_qubit,0,1.0,1,20.7,101.5,1.9999607626096199,0.45286307531139125,1.8910927266801303,1,True,-4.609693090740664e-05
floquet_buffered_three_qubit,0,1.0,1,20.849999999999998,101.5,1.9999607626096199,0.45284311291218016,1.8918983860261098,1,True,-9.454064961819349e-05
floquet_buffered_three_qubit,0,1.0,1,21.0,101.5,1.9999607626096199,0.45282341387045816,1.8926934225696053,1,True,-0.0001298739993079409
floquet_buffered_three_qubit,0,1.0,1,21.15,101.5,1.9999607626096199,0.45280397319541543,1.893478037501129,1,True,-0.0001494802608441179
floquet_buffered_three_qubit,0,1.0,1,21.3,101.5,1.9999607626096199,0.4527847856705438,1.8942524411292427,1,True,-0.00015226867817044203
floquet_buffered_three_qubit,0,1.0,1,21.45,101.5,1.9999607626096199,0.4527658461864939,1.8950168394465179,1,True,-0.0001387685806252402
floquet_buffered_three_qubit,0,1.0,1,21.599999999999998,101.5,1.9999607626096199,0.4527471501888261,1.8957714160577517,1,True,-0.00011107652187833717
floquet_buffered_three_qubit,0,1.0,1,21.75,101.5,1.9999607626096199,0.4527286938988577,1.8965163232654505,1,True,-7.265681956676365e-05
floquet_buffered_three_qubit,0,1.0,1,21.9,101.5,1.9999607626096199,0.45271047457672614,1.8972516714510683,1,True,-2.8011791564499433e-05
floquet_buffered_three_qubit,0,1.0,1,22.05,101.5,1.9999607626096199,0.45269249070339196,1.8979775217275585,1,True,1.775126264322456e-05
floquet_buffered_three_qubit,0,1.0,1,22.2,101.5,1.9999607626096199,0.45267474194072677,1.8986938875485329,1,True,5.941356876248915e-05
floquet_buffered_three_qubit,0,1.0,1,22.349999999999998,101.5,1.9999607626096199,0.45265722907584455,1.8994007369535066,1,True,9.215024277534066e-05
floquet_buffered_three_qubit,0,1.0,1,22.5,101.5,1.9999607626096199,0.4526399538210001,1.900098000642916,1,True,0.00011199639302624049
floquet_buffered_three_qubit,0,1.0,1,22.65,101.5,1.9999607626096199,0.45262291853969916,1.9007855830317761,1,True,0.00011622809165809154
floquet_buffered_three_qubit,0,1.0,1,22.8,101.5,1.9999607626096199,0.45260612592715327,1.901463375146612,1,True,0.00010362351024619071
floquet_buffered_three_qubit,0,1.0,1,22.95,101.5,1.9999607626096199,0.4525895786176699,1.9021312704719722,1,True,7.457900057370411e-05
floquet_buffered_three_qubit,0,1.0,1,23.099999999999998,101.5,1.9999607626096199,0.45257327884005194,1.9027891788597964,1,True,3.1076501821429285e-05
floquet_buffered_three_qubit,0,1.0,1,23.25,101.5,1.9999607626096199,0.4525572280921056,1.903437039667975,1,True,-2.3491865495837287e-05
floquet_buffered_three_qubit,0,1.0,1,23.4,101.5,1.9999607626096199,0.4525414268642632,1.9040748329169273,1,True,-8.46234554525557e-05
floquet_buffered_three_qubit,0,1.0,1,23.55,101.5,1.9999607626096199,0.45252587448648224,1.9047025854706252,1,True,-0.00014709807903569446
floquet_buffered_three_qubit,0,1.0,1,23.7,101.5,1.9999607626096199,0.45251056903423914,1.9053203748324687,1,True,-0.0002054333924021514
floquet_buffered_three_qubit,0,1.0,1,23.849999999999998,101.5,1.9999607626096199,0.4524955073502543,1.9059283282698147,1,True,-0.0002543630122335752
floquet_buffered_three_qubit,0,1.0,1,24.0,101.5,1.9999607626096199,0.4524806852073032,1.9065266162435097,1,True,-0.0002893002988479232
floquet_buffered_three_qubit,0,1.0,1,24.15,101.5,1.9999607626096199,0.4524660975021179,1.9071154445821996,1,True,-0.0003067512175428544
floquet_buffered_three_qubit,0,1.0,1,24.3,101.5,1.9999607626096199,0.4524517385515822,1.907695042527226,1,True,-0.0003046397352623979
floquet_buffered_three_qubit,0,1.0,1,24.45,101.5,1.9999607626096199,0.4524376024608513,1.9082656478738396,1,True,-0.00028251827499290464
floquet_buffered_three_qubit,0,1.0,1,24.599999999999998,101.5,1.9999607626096199,0.4524236834587812,1.90882749343147,1,True,-0.00024163860005929456
floquet_buffered_three_qubit,0,1.0,1,24.75,101.5,1.9999607626096199,0.4524099762585029,1.9093807924685806,1,True,-0.0001848731745822672
floquet_buffered_three_qubit,0,1.0,1,24.9,101.5,1.9999607626096199,0.4523964763639387,1.9099257263391758,1,True,-0.00011648799281960268
floquet_buffered_three_qubit,0,1.0,1,25.05,101.5,1.9999607626096199,0.4523831802867886,1.9104624357229265,1,True,-4.178296996128955e-05
floquet_buffered_three_qubit,0,1.0,1,25.2,101.5,1.9999607626096199,0.45237008570608944,1.9109910141831772,1,True,3.336786950916644e-05
floquet_buffered_three_qubit,0,1.0,1,25.349999999999998,101.5,1.9999607626096199,0.4523571914821191,1.9115115076044424,1,True,0.00010303486372261112
floquet_buffered_three_qubit,0,1.0,1,25.5,101.5,1.9999607626096199,0.4523444975695148,1.9120239176982734,1,True,0.00016175787094508835
floquet_buffered_three_qubit,0,1.0,1,25.65,101.5,1.9999607626096199,0.4523320048613997,1.9125282082942965,1,True,0.00020502818322696512
floquet_buffered_three_qubit,0,1.0,1,25.8,101.5,1.9999607626096199,0.4523197149014886,1.9130243169607808,1,True,0.0002296793521004471
floquet_buffered_three_qubit,0,1.0,1,25.95,101.5,1.9999607626096199,0.4523076295547622,1.9135121682980216,1,True,0.00023415135389497064
floquet_buffered_three_qubit,0,1.0,1,26.099999999999998,101.5,1.9999607626096199,0.4522957506731694,1.9139916874328684,1,True,0.00021860855609089343
floquet_buffered_three_qubit,0,1.0,1,26.25,101.5,1.9999607626096199,0.4522840797245993,1.9144628149962921,1,True,0.00018490176687265399
floquet_buffered_three_qubit,0,1.0,1,26.4,101.5,1.9999607626096199,0.4522726174875081,1.9149255194510477,1,True,0.00013638590747959374
floquet_buffered_three_qubit,0,1.0,1,26.55,101.5,1.9999607626096199,0.45226136379957516,1.915379807238582,1,True,7.761242325832502e-05
floquet_buffered_three_qubit,0,1.0,1,26.7,101.5,1.9999607626096199,0.4522503173630517,1.9158257306375788,1,True,1.3924768031592364e-05
floquet_buffered_three_qubit,0,1.0,1,26.849999999999998,101.5,1.9999607626096199,0.4522394756746126,1.9162633905966788,1,True,-4.900574582292143e-05
floquet_buffered_three_qubit,0,1.0,1,27.0,101.5,1.9999607626096199,0.4522288351662174,1.9166929310490957,1,True,-0.00010566973499519709
floquet_buffered_three_qubit,0,1.0,1,27.15,101.5,1.9999607626096199,0.452218391291255,1.917114535435855,1,True,-0.0001511930903188312
floquet_buffered_three_qubit,0,1.0,1,27.3,101.5,1.9999607626096199,0.45220813845491115,1.9175284295174577,1,True,-0.00018175764771088674
floquet_buffered_three_qubit,0,1.0,1,27.45,101.5,1.9999607626096199,0.45219807065973294,1.9179348553137787,1,True,-0.0001949357758106477
floquet_buffered_three_qubit,0,1.0,1,27.599999999999998,101.5,1.9999607626096199,0.45218818181277454,1.9183340587050282,1,True,-0.00018990600770546105
floquet_buffered_three_qubit,0,1.0,1,27.75,101.5,1.9999607626096199,0.4521784659083856,1.9187262820525977,1,True,-0.0001675298694270447
floquet_buffered_three_qubit,0,1.0,1,27.9,101.5,1.9999607626096199,0.4521689174674284,1.919111746467913,1,True,-0.00013027583740235154
floquet_buffered_three_qubit,0,1.0,1,28.05,101.5,1.9999607626096199,0.4521595318070851,1.9194906409198575,1,True,-8.199668462827823e-05
floquet_buffered_three_qubit,0,1.0,1,28.2,101.5,1.9999607626096199,0.4521503052503247,1.9198631137779723,1,True,-2.7573951690417616e-05
floquet_buffered_three_qubit,0,1.0,1,28.349999999999998,101.5,1.9999607626096199,0.4521412352845467,1.920229266407174,1,True,2.753973566104021e-05
floquet_buffered_three_qubit,0,1.0,1,28.5,101.5,1.9999607626096199,0.4521323205843847,1.9205891522463032,1,True,7.78328394183758e-05
floquet_buffered_three_qubit,0,1.0,1,28.65,101.5,1.9999607626096199,0.4521235608940805,1.920942781555808,1,True,0.00011825436871025343
floquet_buffered_three_qubit,0,1.0,1,28.799999999999997,101.5,1.9999607626096199,0.45211495684914144,1.9212901286167565,1,True,0.00014468649417526304
floquet_buffered_three_qubit,0,1.0,1,28.95,101.5,1.9999607626096199,0.45210650973266603,1.9216311415674507,1,True,0.00015432655764654693
floquet_buffered_three_qubit,0,1.0,1,29.099999999999998,101.5,1.9999607626096199,0.4520982211385894,1.921965755998008,1,True,0.00014594111386957717
floquet_buffered_three_qubit,0,1.0,1,29.25,101.5,1.9999607626096199,0.4520900926076011,1.9222939096484253,1,True,0.00011997091830379458
floquet_buffered_three_qubit,0,1.0,1,29.4,101.5,1.9999607626096199,0.452082125305974,1.9226155553745796,1,True,7.848448814045277e-05
floquet_buffered_three_qubit,0,1.0,1,29.549999999999997,101.5,1.9999607626096199,0.45207431969773937,1.9229306743830987,1,True,2.498509850936268e-05
floquet_buffered_three_qubit,0,1.0,1,29.7,101.5,1.9999607626096199,0.4520666753100121,1.9232392857058511,1,True,-3.590423562037384e-05
floquet_buffered_three_qubit,0,1.0,1,29.849999999999998,101.5,1.9999607626096199,0.4520591905439008,1.923541453834297,1,True,-9.885012346144025e-05
floquet_buffered_three_qubit,0,1.0,1,30.0,101.5,1.9999607626096199,0.45205186263196157,1.9238372904377692,1,True,-0.00015827603118143905
floquet_buffered_three_qubit,0,1.0,1,30.15,101.5,1.9999607626096199,0.4520446878592081,1.9241269454415921,1,True,-0.00020884677175608986
floquet_buffered_three_qubit,0,1.0,1,30.299999999999997,101.5,1.9999607626096199,0.452037661331509,1.9244106163776988,1,True,-0.0002459427825966574
floquet_buffered_three_qubit,0,1.0,1,30.45,101.5,1.9999607626096199,0.45203077726935215,1.924688536525432,1,True,-0.0002660710424927721
floquet_buffered_three_qubit,0,1.0,1,30.599999999999998,101.5,1.9999607626096199,0.4520240296511327,1.9249609489412816,1,True,-0.0002671832600593941
floquet_buffered_three_qubit,0,1.0,1,30.75,101.5,1.9999607626096199,0.45201741223139535,1.925228105722407,1,True,-0.00024887988881973035
floquet_buffered_three_qubit,0,1.0,1,30.9,101.5,1.9999607626096199,0.45201091895644274,1.925490251227739,1,True,-0.00021246754723815348
floquet_buffered_three_qubit,0,1.0,1,31.049999999999997,101.5,1.9999607626096199,0.4520045443562258,1.9257476062563528,1,True,-0.00016086512842953702
floquet_buffered_three_qubit,0,1.0,1,31.2,101.5,1.9999607626096199,0.4519982837530883,1.926000359619607,1,True,-9.835963778583547e-05
floquet_buffered_three_qubit,0,1.0,1,31.349999999999998,101.5,1.9999607626096199,0.45199213353406076,1.9262486571475903,1,True,-3.0233103199902427e-05
floquet_buffered_three_qubit,0,1.0,1,31.5,101.5,1.9999607626096199,0.45198609132111417,1.926492594814977,1,True,3.770927892846848e-05
floquet_buffered_three_qubit,0,1.0,1,31.65,101.5,1.9999607626096199,0.451980155888214,1.9267322220891325,1,True,9.966422581684507e-05
floquet_buffered_three_qubit,0,1.0,1,31.799999999999997,101.5,1.9999607626096199,0.4519743271293189,1.9269675432215163,1,True,0.00015035597883909714
floquet_buffered_three_qubit,0,1.0,1,31.95,101.5,1.9999607626096199,0.4519686058762721,1.9271985245993517,1,True,0.00018551256291715924
floquet_buffered_three_qubit,0,1.0,1,32.1,101.5,1.9999607626096199,0.4519629935928595,1.9274251070968995,1,True,0.00020224398262363226
floquet_buffered_three_qubit,0,1.0,1,32.25,101.5,1.9999607626096199,0.45195749207972574,1.9276472179885458,1,True,0.00019929150173434644
