architecture,initial_state,time,system_excited_population,system_purity,drive_power
direct,ground,3.0,0.1559875657072253,0.7366891098960813,0.0
direct,ground,3.071428571428571,0.1592643191358777,0.732201608427874,0.0
direct,ground,3.142857142857143,0.16252240161924575,0.7277822588176834,0.0
direct,ground,3.214285714285714,0.1657619192882391,0.7234301891957633,0.0
direct,ground,3.2857142857142856,0.1689829776158752,0.7191445382161046,0.0
direct,ground,3.3571428571428568,0.17218568141727905,0.7149244549357074,0.0
direct,ground,3.4285714285714284,0.17537013484968347,0.7107690986950255,0.0
direct,ground,3.5,0.17853644235258628,0.7066776377906644,0.0
direct,ground,3.571428571428571,0.18168470882499405,0.7026492491916577,0.0
direct,ground,3.642857142857143,0.1848150371232768,0.6986831216472029,0.0
direct,ground,3.714285714285714,0.18792752945662636,0.6947784537420898,0.0
direct,ground,3.7857142857142856,0.19102228742069677,0.6909344537414773,0.0
direct,ground,3.8571428571428568,0.1940994119976042,0.6871503394804233,0.0
direct,ground,3.9285714285714284,0.19715900355592708,0.6834253382544782,0.0
direct,ground,4.0,0.20020116185070597,0.6797586867113334,0.0
direct,ground,4.071428571428571,0.20322598602344358,0.6761496307435149,0.0
direct,ground,4.142857142857142,0.20623357460210487,0.6725974253821143,0.0
direct,ground,4.214285714285714,0.209224025501117,0.6691013346915503,0.0
direct,ground,4.285714285714286,0.21219743602136915,0.6656606316653481,0.0
direct,ground,4.357142857142857,0.21515390285021282,0.6622745981229321,0.0
direct,ground,4.428571428571428,0.21809352262411516,0.6589425239729608,0.0
direct,ground,4.5,0.22101639241174773,0.6556637066059122,0.0
direct,ground,4.571428571428571,0.22392260770139769,0.652437453076793,0.0
direct,ground,4.642857142857142,0.2268122633865287,0.6492630788719829,0.0
direct,ground,4.714285714285714,0.22968545381957578,0.6461399077534573,0.0
direct,ground,4.785714285714286,0.23254227281518616,0.6430672716617328,0.0
direct,ground,4.857142857142857,0.23538281365346006,0.6400445106199191,0.0
direct,ground,4.928571428571428,0.23820716908319176,0.6370709726388734,0.0
direct,ground,5.0,0.24101543132511052,0.6341460136234373,0.0
direct,ground,5.071428571428571,0.2438076920751212,0.6312689972797519,0.0
direct,ground,5.142857142857142,0.24658404250754545,0.628439295023635,0.0
direct,ground,5.214285714285714,0.24934457327836262,0.6256562858900124,0.0
direct,ground,5.285714285714286,0.2520893745284502,0.6229193564433901,0.0
direct,ground,5.357142857142857,0.25481853588682524,0.6202279006893601,0.0
direct,ground,5.428571428571428,0.25753214647388506,0.6175813199871232,0.0
direct,ground,5.5,0.26023029490464805,0.6149790229630241,0.0
direct,ground,5.571428571428571,0.2629130692919946,0.6124204254250851,0.0
direct,ground,5.642857142857142,0.2655805572499081,0.6099049502785273,0.0
direct,ground,5.7142857142857135,0.26823284589671575,0.6074320274422711,0.0
direct,ground,5.785714285714286,0.2708700218583295,0.6050010937664049,0.0
direct,ground,5.857142857142857,0.27349217127148673,0.6026115929506111,0.0
direct,ground,5.928571428571428,0.2760993797454694,0.6002629755007272,0.0
direct,ground,6.0,0.2786917322500225,0.5979546987489914,0.0
direct,ground,6.071428571428571,0.28126931340487477,0.5956862265167497,0.0
direct,ground,6.142857142857142,0.28383220736827025,0.5934570291425489,0.0
direct,ground,6.2142857142857135,0.2863804978209069,0.5912665834224871,0.0
direct,ground,6.285714285714286,0.2889142679690159,0.5891143725341129,0.0
direct,ground,6.357142857142857,0.2914336005474405,0.5869998859612093,0.0
direct,ground,6.428571428571428,0.2939385778227152,0.5849226194194503,0.0
direct,ground,6.5,0.2964292815961449,0.5828820747829233,0.0
direct,ground,6.571428571428571,0.29890579320688365,0.5808777600115054,0.0
direct,ground,6.642857142857142,0.30136819353501393,0.5789091890790874,0.0
direct,ground,6.7142857142857135,0.30381656300462556,0.5769758819026362,0.0
direct,ground,6.785714285714286,0.30625098158689507,0.5750773642720834,0.0
direct,ground,6.857142857142857,0.30867152880316406,0.5732131677810369,0.0
direct,ground,6.928571428571428,0.3110782837280191,0.5713828297583018,0.0
direct,ground,7.0,0.3134713249923702,0.5695858932002039,0.0
direct,ground,7.071428571428571,0.31585073078652987,0.5678219067037102,0.0
direct,ground,7.142857142857142,0.3182165788632925,0.5660904244003311,0.0
direct,ground,7.2142857142857135,0.3205689465410133,0.5643910058908035,0.0
direct,ground,7.285714285714286,0.322907910706687,0.5627232161805414,0.0
direct,ground,7.357142857142857,0.3252335478190274,0.5610866256158484,0.0
direct,ground,7.428571428571428,0.3275459338528972,0.5594808098613384,0.0
direct,ground,7.5,0.32984514387164837,0.55790535012812,0.0
direct,ground,7.571428571428571,0.3321312528299734,0.5563598325528686,0.0
direct,ground,7.642857142857142,0.334404335366862,0.5548438482905813,0.0
direct,ground,7.7142857142857135,0.3366644656980726,0.5533569935313922,0.0
direct,ground,7.785714285714286,0.33891171761888994,0.5518988694409923,0.0
direct,ground,7.857142857142857,0.34114616450688195,0.5504690821017493,0.0
direct,ground,7.928571428571428,0.34336787932465734,0.5490672424545102,0.0
direct,ground,8.0,0.34557693462262273,0.5476929662410914,0.0
direct,ground,8.071428571428571,0.3477734025417399,0.5463458739474383,0.0
direct,ground,8.142857142857142,0.34995735481628315,0.5450255907474535,0.0
direct,ground,8.214285714285714,0.3521288627765965,0.5437317464474851,0.0
direct,ground,8.285714285714285,0.35428799735185096,0.5424639754314684,0.0
